GEOID,LOGRECNO,TRACT,Neighborhood_Name,Neighborhood_Num,WARDS,population,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008
270530006034000,91924,000603,Waite Park,12,1,41,41,41,0,0,0,0,0,0
270530006034001,91925,000603,Waite Park,12,1,35,35,31,0,0,2,0,0,2
270530006034002,91926,000603,Waite Park,12,1,60,60,55,2,0,0,0,0,3
270530006034003,91927,000603,Waite Park,12,1,55,55,54,0,0,0,0,0,1
270530006034004,91928,000603,Waite Park,12,1,93,93,81,1,1,6,0,1,3
270530006034005,91929,000603,Waite Park,12,1,6,6,6,0,0,0,0,0,0
270530006034006,91930,000603,Waite Park,12,1,0,0,0,0,0,0,0,0,0
270530006034007,91931,000603,Waite Park,12,1,50,50,48,0,1,0,0,0,1
270530006034008,91932,000603,Waite Park,12,1,28,28,28,0,0,0,0,0,0
270530006034009,91933,000603,Waite Park,12,1,7,7,7,0,0,0,0,0,0
270530006034010,91934,000603,Waite Park,12,1,56,56,56,0,0,0,0,0,0
270530006034011,91935,000603,Waite Park,12,1,74,74,73,0,0,1,0,0,0
270530006034012,91936,000603,Waite Park,12,1,12,12,12,0,0,0,0,0,0
270530006034013,91937,000603,Waite Park,12,1,0,0,0,0,0,0,0,0,0
270530006034014,91938,000603,Waite Park,12,1,2,2,1,0,0,0,0,1,0
270530006034015,91939,000603,Waite Park,12,1,39,39,35,3,0,1,0,0,0
270530006034016,91940,000603,Waite Park,12,1,29,29,29,0,0,0,0,0,0
270530006034017,91941,000603,Waite Park,12,1,37,37,29,0,0,0,0,8,0
270530011001000,91944,001100,Audubon Park,16,1,51,51,32,6,0,4,0,0,9
270530011001001,91945,001100,Audubon Park,16,1,67,67,56,2,0,4,0,0,5
270530011001002,91946,001100,Audubon Park,16,1,66,66,54,5,0,0,0,5,2
270530011001003,91947,001100,Audubon Park,16,1,97,97,65,15,7,0,0,8,2
270530011001004,91948,001100,Audubon Park,16,1,67,67,52,0,0,1,0,11,3
270530011001005,91949,001100,Audubon Park,16,1,88,88,64,4,1,9,0,2,8
270530011001006,91950,001100,Audubon Park,16,1,101,101,65,18,6,0,0,11,1
270530011001007,91951,001100,Audubon Park,16,1,92,92,84,1,0,1,0,0,6
270530011001008,91952,001100,Audubon Park,16,1,67,67,63,0,0,0,0,4,0
270530011001009,91953,001100,Audubon Park,16,1,63,63,48,9,0,0,0,1,5
270530011001010,91954,001100,Audubon Park,16,1,65,65,44,5,0,8,0,8,0
270530011001011,91955,001100,Audubon Park,16,1,41,41,37,0,0,1,0,0,3
270530011002000,91957,001100,Audubon Park,16,1,40,40,39,0,0,0,0,1,0
270530011002001,91958,001100,Audubon Park,16,1,85,85,74,0,0,0,0,3,8
270530011002002,91959,001100,Audubon Park,16,1,63,63,56,3,0,0,0,0,4
270530011002003,91960,001100,Audubon Park,16,1,80,80,73,3,1,1,0,0,2
270530011002004,91961,001100,Audubon Park,16,1,100,100,82,11,0,0,0,0,7
270530011002005,91962,001100,Audubon Park,16,1,86,86,63,4,1,2,0,7,9
270530011002006,91963,001100,Audubon Park,16,1,88,88,61,13,0,5,0,0,9
270530011002007,91964,001100,Audubon Park,16,1,63,63,43,1,0,0,0,19,0
270530011002008,91965,001100,Audubon Park,16,1,134,134,59,33,0,10,0,16,16
270530011002009,91966,001100,Audubon Park,16,1,61,61,47,9,1,0,0,3,1
270530011002010,91967,001100,Audubon Park,16,1,101,101,74,16,0,0,0,11,0
270530011002011,91968,001100,Audubon Park,16,1,112,112,68,8,7,2,0,12,15
270530011002012,91969,001100,Audubon Park,16,1,61,61,53,0,0,1,0,0,7
270530011002013,91970,001100,Audubon Park,16,1,88,88,76,3,4,2,0,0,3
270530017001000,91973,001700,Holland,15,1,31,31,18,1,0,0,0,12,0
270530017001001,91974,001700,Holland,15,1,56,56,14,15,0,0,0,23,4
270530017001002,91975,001700,Holland,15,1,59,59,41,3,0,0,1,10,4
270530017001003,91976,001700,Holland,15,1,41,41,29,6,1,0,0,0,5
270530017001004,91977,001700,Holland,15,1,66,66,27,10,2,0,0,20,7
270530017001005,91978,001700,Holland,15,1,34,34,33,0,0,0,0,1,0
270530017001006,91979,001700,Holland,15,1,59,59,35,12,3,5,0,4,0
270530017001007,91980,001700,Holland,15,1,75,75,32,29,0,1,0,8,5
270530017001008,91981,001700,Holland,15,1,52,52,46,3,3,0,0,0,0
270530017001009,91982,001700,Holland,15,1,43,43,28,7,0,0,0,6,2
270530017001010,91983,001700,Holland,15,1,48,48,28,1,2,0,0,14,3
270530017001011,91984,001700,Holland,15,1,33,33,31,1,0,0,0,0,1
270530017001012,91985,001700,Holland,15,1,41,41,28,0,8,0,0,0,5
270530017001013,91986,001700,Holland,15,1,41,41,26,4,0,4,0,0,7
270530017002000,91988,001700,Bottineau,14,3,53,53,28,1,7,0,0,17,0
270530017002001,91989,001700,Bottineau,14,3,17,17,12,0,1,0,0,0,4
270530017002002,91990,001700,Bottineau,14,3,6,6,5,0,0,0,0,0,1
270530017002003,91991,001700,Bottineau,14,3,41,41,19,7,2,6,0,2,5
270530017002004,91992,001700,Bottineau,14,3,14,14,14,0,0,0,0,0,0
270530017002005,91993,001700,Bottineau,14,3,10,10,10,0,0,0,0,0,0
270530017002006,91994,001700,Bottineau,14,3,80,80,58,14,6,1,0,1,0
270530017002007,91995,001700,Bottineau,14,3,121,121,50,10,0,39,0,20,2
270530017002008,91996,001700,Bottineau,14,3,37,37,36,1,0,0,0,0,0
270530017002009,91997,001700,Bottineau,14,3,0,0,0,0,0,0,0,0,0
270530017002010,91998,001700,Hawthorne,25,3,0,0,0,0,0,0,0,0,0
270530017002011,91999,001700,Bottineau,14,3,0,0,0,0,0,0,0,0,0
270530017002012,92000,001700,Bottineau,14,3,78,78,60,8,1,2,0,0,7
270530017002013,92001,001700,Bottineau,14,3,41,41,31,8,0,2,0,0,0
270530017002014,92002,001700,Bottineau,14,3,50,50,38,5,4,0,0,2,1
270530017002015,92003,001700,Bottineau,14,3,16,16,15,1,0,0,0,0,0
270530017002016,92004,001700,Bottineau,14,3,33,33,27,0,0,6,0,0,0
270530017002017,92005,001700,Bottineau,14,3,40,40,40,0,0,0,0,0,0
270530017002018,92006,001700,Bottineau,14,3,30,30,22,5,0,1,0,0,2
270530017002019,92007,001700,Bottineau,14,3,158,158,31,114,0,2,0,2,9
270530017002020,92008,001700,Bottineau,14,3,110,110,75,11,1,0,0,10,13
270530017002021,92009,001700,Bottineau,14,3,515,515,70,418,10,1,0,11,5
270530017002022,92010,001700,Bottineau,14,3,78,78,49,15,0,1,0,5,8
270530017002023,92011,001700,Bottineau,14,3,35,35,34,0,1,0,0,0,0
270530017002024,92012,001700,Bottineau,14,3,49,49,35,5,0,0,0,5,4
270530017002025,92013,001700,Bottineau,14,3,40,40,35,0,0,0,0,1,4
270530017002026,92014,001700,Bottineau,14,3,4,4,3,0,1,0,0,0,0
270530022001000,92017,002200,Hawthorne,25,3,61,61,7,43,0,0,0,4,7
270530022001001,92018,002200,Hawthorne,25,3,22,22,7,9,0,0,0,0,6
270530022001002,92019,002200,Hawthorne,25,3,39,39,15,21,0,3,0,0,0
270530022001003,92020,002200,Hawthorne,25,3,26,26,9,17,0,0,0,0,0
270530022001004,92021,002200,Hawthorne,25,3,43,43,18,13,1,5,0,0,6
270530022001005,92022,002200,Hawthorne,25,3,65,65,12,29,7,16,0,0,1
270530022001006,92023,002200,Hawthorne,25,3,53,53,10,26,0,11,0,3,3
270530022001007,92024,002200,Hawthorne,25,3,47,47,6,41,0,0,0,0,0
270530022001008,92025,002200,Hawthorne,25,3,79,79,10,56,0,13,0,0,0
270530022001009,92026,002200,Hawthorne,25,3,85,85,6,18,0,29,0,21,11
270530022001010,92027,002200,Hawthorne,25,3,34,34,6,10,0,18,0,0,0
270530022001011,92028,002200,Hawthorne,25,3,67,67,8,9,5,21,0,15,9
270530022001012,92029,002200,Hawthorne,25,3,47,47,10,21,2,11,0,3,0
270530022001013,92030,002200,Hawthorne,25,3,59,59,17,25,4,12,0,0,1
270530022001014,92031,002200,Hawthorne,25,3,35,35,5,3,1,11,0,13,2
270530022002000,92033,002200,Hawthorne,25,3,65,65,9,45,0,0,0,10,1
270530022002001,92034,002200,Hawthorne,25,3,83,83,18,12,0,21,0,22,10
270530022002002,92035,002200,Hawthorne,25,3,47,47,12,19,0,12,0,0,4
270530022002003,92036,002200,Hawthorne,25,3,44,44,16,22,0,0,0,0,6
270530022002004,92037,002200,Hawthorne,25,3,32,32,14,10,3,4,0,0,1
270530022002005,92038,002200,Hawthorne,25,3,31,31,2,29,0,0,0,0,0
270530022002006,92039,002200,Hawthorne,25,3,56,56,6,25,3,6,0,11,5
270530022002007,92040,002200,Hawthorne,25,3,107,107,13,65,0,20,0,2,7
270530022002008,92041,002200,Hawthorne,25,3,62,62,7,28,0,24,0,0,3
270530022002009,92042,002200,Hawthorne,25,3,67,67,21,28,1,10,0,3,4
270530022002010,92043,002200,Hawthorne,25,3,0,0,0,0,0,0,0,0,0
270530022002011,92044,002200,Hawthorne,25,3,4,4,3,0,0,0,0,0,1
270530022002012,92045,002200,Hawthorne,25,3,67,67,3,0,0,63,0,0,1
270530022002013,92046,002200,Hawthorne,25,3,0,0,0,0,0,0,0,0,0
270530024001000,92049,002400,Sheridan,17,3,27,27,17,0,0,0,0,10,0
270530024001001,92050,002400,Sheridan,17,3,58,58,44,3,1,1,0,4,5
270530024001002,92051,002400,Sheridan,17,3,6,6,5,0,0,0,0,1,0
270530024001003,92052,002400,Sheridan,17,3,0,0,0,0,0,0,0,0,0
270530024001004,92053,002400,Sheridan,17,3,0,0,0,0,0,0,0,0,0
270530024001005,92054,002400,Sheridan,17,3,0,0,0,0,0,0,0,0,0
270530024001006,92055,002400,Sheridan,17,3,2,2,2,0,0,0,0,0,0
270530024001007,92056,002400,Sheridan,17,3,19,19,9,0,0,7,0,2,1
270530024001008,92057,002400,Sheridan,17,3,30,30,26,4,0,0,0,0,0
270530024001009,92058,002400,Sheridan,17,3,41,41,32,0,0,1,0,5,3
270530024001010,92059,002400,Sheridan,17,3,22,22,21,0,0,1,0,0,0
270530024001011,92060,002400,Sheridan,17,3,117,117,93,8,6,0,0,5,5
270530024001012,92061,002400,Sheridan,17,3,113,113,74,26,8,2,0,3,0
270530024001013,92062,002400,Sheridan,17,3,245,245,15,223,0,0,0,0,7
270530024001014,92063,002400,Sheridan,17,3,0,0,0,0,0,0,0,0,0
270530024001015,92064,002400,Sheridan,17,3,45,45,32,1,0,0,0,12,0
270530024001016,92065,002400,Sheridan,17,3,45,45,28,4,5,8,0,0,0
270530024001017,92066,002400,Sheridan,17,3,31,31,26,1,1,0,0,3,0
270530024001018,92067,002400,Sheridan,17,3,0,0,0,0,0,0,0,0,0
270530024001019,92068,002400,Sheridan,17,3,0,0,0,0,0,0,0,0,0
270530024002000,92070,002400,Sheridan,17,3,38,38,38,0,0,0,0,0,0
270530024002001,92071,002400,Sheridan,17,3,62,62,48,12,0,0,0,0,2
270530024002002,92072,002400,Sheridan,17,3,13,13,13,0,0,0,0,0,0
270530024002003,92073,002400,Sheridan,17,3,26,26,17,4,0,0,0,0,5
270530024002004,92074,002400,Sheridan,17,3,21,21,16,5,0,0,0,0,0
270530024002005,92075,002400,Sheridan,17,3,37,37,23,3,5,0,0,6,0
270530024002006,92076,002400,Sheridan,17,3,37,37,27,2,0,3,0,5,0
270530024002007,92077,002400,Sheridan,17,3,59,59,41,17,0,1,0,0,0
270530024002008,92078,002400,Sheridan,17,3,56,56,40,3,3,0,0,7,3
270530024002009,92079,002400,Sheridan,17,3,49,49,31,4,0,0,0,14,0
270530024002010,92080,002400,Sheridan,17,3,67,67,44,8,4,1,0,4,6
270530024002011,92081,002400,Sheridan,17,3,47,47,41,0,0,1,0,3,2
270530024002012,92082,002400,Sheridan,17,3,60,60,50,0,1,1,0,5,3
270530024002013,92083,002400,Sheridan,17,3,36,36,34,1,0,0,0,0,1
270530024002014,92084,002400,Sheridan,17,3,60,60,29,9,0,6,3,10,3
270530024002015,92085,002400,Sheridan,17,3,20,20,20,0,0,0,0,0,0
270530024002016,92086,002400,Sheridan,17,3,19,19,19,0,0,0,0,0,0
270530024002017,92087,002400,Sheridan,17,3,55,55,49,2,0,2,0,0,2
270530024002018,92088,002400,Sheridan,17,3,18,18,17,0,1,0,0,0,0
270530024002019,92089,002400,Sheridan,17,3,121,121,84,7,7,0,0,7,16
270530024002020,92090,002400,Sheridan,17,3,108,108,102,1,0,1,0,0,4
270530024002021,92091,002400,Sheridan,17,3,0,0,0,0,0,0,0,0,0
270530024002022,92092,002400,Sheridan,17,3,57,57,43,2,0,2,0,5,5
270530024002023,92093,002400,Sheridan,17,3,27,27,18,0,0,0,0,9,0
270530024002024,92094,002400,Sheridan,17,3,102,102,54,40,1,4,1,1,1
270530024002025,92095,002400,Sheridan,17,3,92,92,72,10,1,2,0,2,5
270530024002026,92096,002400,Sheridan,17,3,114,114,82,20,0,2,0,1,9
270530024002027,92097,002400,Sheridan,17,3,48,48,26,3,5,0,0,11,3
270530027001000,92100,002700,Willard - Hay,26,5,76,76,11,49,1,3,0,0,12
270530027001001,92101,002700,Willard - Hay,26,5,70,70,13,36,0,18,0,0,3
270530027001002,92102,002700,Willard - Hay,26,5,77,77,12,38,0,19,0,0,8
270530027001003,92103,002700,Willard - Hay,26,5,144,144,11,105,9,7,0,1,11
270530027001004,92104,002700,Willard - Hay,26,5,112,112,14,78,3,2,0,12,3
270530027001005,92105,002700,Willard - Hay,26,5,115,115,15,74,0,15,0,10,1
270530027001006,92106,002700,Willard - Hay,26,5,53,53,6,40,0,0,0,0,7
270530027001007,92107,002700,Willard - Hay,26,5,91,91,5,64,5,16,0,1,0
270530027001008,92108,002700,Willard - Hay,26,5,76,76,22,51,0,0,0,0,3
270530027001009,92109,002700,Willard - Hay,26,5,129,129,17,73,0,17,0,12,10
270530027001010,92110,002700,Willard - Hay,26,5,89,89,8,34,12,30,0,4,1
270530027001011,92111,002700,Willard - Hay,26,5,0,0,0,0,0,0,0,0,0
270530027001012,92112,002700,Willard - Hay,26,5,88,88,8,56,1,17,0,0,6
270530027001013,92113,002700,Willard - Hay,26,5,73,73,8,51,0,9,0,3,2
270530027001014,92114,002700,Willard - Hay,26,5,98,98,9,58,0,26,0,0,5
270530027002000,92116,002700,Willard - Hay,26,5,115,115,5,71,0,34,0,0,5
270530027002001,92117,002700,Willard - Hay,26,5,116,116,17,92,1,4,0,1,1
270530027002002,92118,002700,Willard - Hay,26,5,74,74,29,24,0,10,0,3,8
270530027002003,92119,002700,Willard - Hay,26,5,68,68,22,33,0,0,0,7,6
270530027002004,92120,002700,Willard - Hay,26,5,82,82,11,61,0,0,0,10,0
270530027002005,92121,002700,Willard - Hay,26,5,81,81,8,51,2,20,0,0,0
270530027002006,92122,002700,Willard - Hay,26,5,78,78,14,47,6,0,0,5,6
270530027002007,92123,002700,Willard - Hay,26,5,66,66,8,48,0,9,0,1,0
270530027002008,92124,002700,Willard - Hay,26,5,59,59,15,25,0,6,0,5,8
270530027002009,92125,002700,Willard - Hay,26,5,55,55,16,26,0,0,0,7,6
270530027002010,92126,002700,Willard - Hay,26,5,82,82,12,52,0,10,0,1,7
270530027002011,92127,002700,Willard - Hay,26,5,96,96,8,50,0,19,0,3,16
270530027002012,92128,002700,Willard - Hay,26,5,74,74,23,37,0,9,0,1,4
270530027002013,92129,002700,Willard - Hay,26,5,98,98,15,61,0,2,0,12,8
270530027002014,92130,002700,Willard - Hay,26,5,88,88,7,51,0,15,0,0,15
270530027002015,92131,002700,Willard - Hay,26,5,60,60,15,40,1,0,0,0,4
270530032001000,92134,003200,Willard - Hay,26,5,64,64,12,33,1,15,0,0,3
270530032001001,92135,003200,Willard - Hay,26,5,72,72,9,36,0,16,0,8,3
270530032001002,92136,003200,Willard - Hay,26,5,58,58,9,38,0,2,0,3,6
270530032001003,92137,003200,Willard - Hay,26,5,102,102,9,83,0,5,0,0,5
270530032001004,92138,003200,Willard - Hay,26,5,47,47,14,30,0,0,0,0,3
270530032001005,92139,003200,Willard - Hay,26,5,35,35,15,18,0,0,0,0,2
270530032001006,92140,003200,Willard - Hay,26,5,44,44,20,23,1,0,0,0,0
270530032001007,92141,003200,Willard - Hay,26,5,25,25,20,2,0,0,0,0,3
270530032001008,92142,003200,Willard - Hay,26,5,17,17,7,9,0,0,0,1,0
270530032001009,92143,,NoWhere in the city,00,0,0,0,0,0,0,0,0,0,0
270530032001010,92144,003200,Willard - Hay,26,5,38,38,14,19,0,0,0,0,5
270530032001011,92145,003200,Willard - Hay,26,5,38,38,11,27,0,0,0,0,0
270530032001012,92146,003200,Willard - Hay,26,5,63,63,18,41,0,0,0,0,4
270530032001013,92147,003200,Willard - Hay,26,5,0,0,0,0,0,0,0,0,0
270530032001014,92148,003200,Willard - Hay,26,5,28,28,4,21,0,0,0,1,2
270530032001015,92149,003200,Willard - Hay,26,5,37,37,9,28,0,0,0,0,0
270530032001016,92150,003200,Willard - Hay,26,5,34,34,5,28,0,0,0,0,1
270530032001017,92151,003200,Willard - Hay,26,5,53,53,19,25,3,0,0,6,0
270530032001018,92152,003200,Willard - Hay,26,5,45,45,5,32,0,8,0,0,0
270530032001019,92153,003200,Willard - Hay,26,5,6,6,0,6,0,0,0,0,0
270530032001020,92154,003200,Willard - Hay,26,5,17,17,9,7,0,0,0,0,1
270530032002000,92156,003200,Willard - Hay,26,5,111,111,8,81,1,14,0,5,2
270530032002001,92157,003200,Willard - Hay,26,5,118,118,16,71,5,2,0,15,9
270530032002002,92158,003200,Willard - Hay,26,5,71,71,7,52,0,8,0,0,4
270530032002003,92159,003200,Willard - Hay,26,5,75,75,6,54,7,0,0,1,7
270530032002004,92160,003200,Willard - Hay,26,5,89,89,8,49,2,23,0,0,7
270530032002005,92161,003200,Willard - Hay,26,5,87,87,9,58,0,15,0,0,5
270530032002006,92162,003200,Willard - Hay,26,5,57,57,10,26,0,12,0,0,9
270530032002007,92163,003200,Willard - Hay,26,5,41,41,3,30,0,5,0,0,3
270530032002008,92164,003200,Willard - Hay,26,5,43,43,8,34,0,0,0,0,1
270530032002009,92165,003200,Willard - Hay,26,5,62,62,13,32,0,0,0,15,2
270530032002010,92166,003200,Willard - Hay,26,5,59,59,15,28,1,5,0,0,10
270530032002011,92167,003200,Willard - Hay,26,5,72,72,30,21,9,1,0,11,0
270530032002012,92168,003200,Willard - Hay,26,5,18,18,5,10,0,2,0,1,0
270530032002013,92169,003200,Willard - Hay,26,5,86,86,11,50,6,10,0,6,3
270530032002014,92170,003200,Willard - Hay,26,5,0,0,0,0,0,0,0,0,0
270530032002015,92171,003200,Willard - Hay,26,5,0,0,0,0,0,0,0,0,0
270530032002016,92172,003200,Willard - Hay,26,5,0,0,0,0,0,0,0,0,0
270530033001000,92175,003300,Near - North,27,5,46,46,4,26,0,6,0,0,10
270530033001001,92176,003300,Near - North,27,5,107,107,17,25,0,42,0,8,15
270530033001002,92177,003300,Near - North,27,5,99,99,4,79,0,14,0,0,2
270530033001003,92178,003300,Near - North,27,5,138,138,7,83,1,37,0,8,2
270530033001004,92179,003300,Near - North,27,5,102,102,11,67,0,10,0,6,8
270530033001005,92180,003300,Near - North,27,5,72,72,9,29,1,15,0,11,7
270530033001006,92181,003300,Near - North,27,5,61,61,14,28,3,11,0,0,5
270530033001007,92182,003300,Near - North,27,5,74,74,5,45,3,10,0,6,5
270530033001008,92183,003300,Near - North,27,5,54,54,5,36,0,0,0,0,13
270530033001009,92184,003300,Near - North,27,5,48,48,7,36,0,2,0,0,3
270530033001010,92185,003300,Near - North,27,5,29,29,6,22,0,0,0,1,0
270530033001011,92186,003300,Near - North,27,5,0,0,0,0,0,0,0,0,0
270530033001012,92187,003300,Near - North,27,5,6,6,0,6,0,0,0,0,0
270530033001013,92188,003300,Near - North,27,5,0,0,0,0,0,0,0,0,0
270530033002000,92190,003300,Near - North,27,5,133,133,4,90,4,32,0,0,3
270530033002001,92191,003300,Near - North,27,5,109,109,6,73,0,30,0,0,0
270530033002002,92192,003300,Near - North,27,5,127,127,12,89,0,13,0,0,13
270530033002003,92193,003300,Near - North,27,5,92,92,3,72,1,11,0,0,5
270530033002004,92194,003300,Near - North,27,5,88,88,1,58,7,0,0,14,8
270530033002005,92195,003300,Near - North,27,5,121,121,16,67,0,27,0,0,11
270530033002006,92196,003300,Near - North,27,5,42,42,0,7,0,24,0,11,0
270530033002007,92197,003300,Near - North,27,5,101,101,15,50,0,29,0,0,7
270530033002008,92198,003300,Near - North,27,5,84,84,7,48,0,24,0,2,3
270530033002009,92199,003300,Near - North,27,5,89,89,4,40,5,35,0,0,5
270530033002010,92200,003300,Near - North,27,5,84,84,3,65,0,11,0,0,5
270530033002011,92201,003300,Near - North,27,5,66,66,7,37,0,9,0,0,13
270530033002012,92202,003300,Near - North,27,5,0,0,0,0,0,0,0,0,0
270530033002013,92203,003300,Near - North,27,5,0,0,0,0,0,0,0,0,0
270530033002014,92204,003300,Near - North,27,5,53,53,9,30,0,12,0,2,0
270530033002015,92205,003300,Near - North,27,5,50,50,5,15,0,26,0,0,4
270530033002016,92206,003300,Near - North,27,5,26,26,4,20,0,0,0,0,2
270530033002017,92207,003300,Near - North,27,5,10,10,5,1,0,0,0,0,4
270530033002018,92208,003300,Near - North,27,5,11,11,2,9,0,0,0,0,0
270530033002019,92209,003300,Near - North,27,5,16,16,6,9,0,0,0,0,1
270530033002020,92210,003300,Near - North,27,5,0,0,0,0,0,0,0,0,0
270530038001000,92213,003800,Marcy Holmes,35,3,67,67,62,2,0,2,0,1,0
270530038001001,92214,003800,Marcy Holmes,35,3,117,117,86,4,0,15,0,5,7
270530038001002,92215,003800,Marcy Holmes,35,3,106,106,92,1,0,10,0,0,3
270530038001003,92216,003800,Marcy Holmes,35,3,66,66,62,0,0,3,0,0,1
270530038001004,92217,003800,Marcy Holmes,35,3,151,151,82,14,13,26,0,12,4
270530038001005,92218,003800,Marcy Holmes,35,3,160,160,134,9,0,15,0,0,2
270530038001006,92219,003800,Marcy Holmes,35,3,108,108,89,8,0,11,0,0,0
270530038001007,92220,003800,Marcy Holmes,35,3,119,119,96,12,0,11,0,0,0
270530038001008,92221,003800,Marcy Holmes,35,3,204,204,73,23,9,43,0,36,20
270530038001009,92222,003800,Marcy Holmes,35,3,78,78,74,1,0,1,0,0,2
270530038001010,92223,003800,Marcy Holmes,35,3,67,67,53,0,0,10,0,1,3
270530038001011,92224,003800,Marcy Holmes,35,3,97,97,79,1,0,12,0,3,2
270530038001012,92225,003800,Marcy Holmes,35,3,48,48,46,0,0,2,0,0,0
270530038002000,92227,003800,Marcy Holmes,35,3,0,0,0,0,0,0,0,0,0
270530038002001,92228,003800,Marcy Holmes,35,3,49,49,46,0,0,2,0,0,1
270530038002002,92229,003800,Marcy Holmes,35,3,121,121,97,3,0,20,0,0,1
270530038002003,92230,003800,Marcy Holmes,35,3,40,40,37,0,0,2,0,1,0
270530038002004,92231,003800,Marcy Holmes,35,3,89,89,46,5,0,36,0,0,2
270530038002005,92232,003800,Marcy Holmes,35,3,371,371,312,8,2,43,0,1,5
270530038002006,92233,003800,Marcy Holmes,35,3,106,106,64,3,2,33,0,0,4
270530038002007,92234,003800,Marcy Holmes,35,3,113,113,100,4,0,7,0,2,0
270530038002008,92235,003800,Marcy Holmes,35,3,194,194,92,7,1,85,0,1,8
270530038002009,92236,003800,Marcy Holmes,35,3,65,65,33,4,1,25,0,0,2
270530038002010,92237,003800,Marcy Holmes,35,3,187,187,159,6,1,8,0,3,10
270530038002011,92238,003800,Marcy Holmes,35,3,186,186,139,27,1,13,1,0,5
270530038002012,92239,003800,Marcy Holmes,35,3,203,203,165,5,0,23,0,7,3
270530038002013,92240,003800,Marcy Holmes,35,3,88,88,87,0,0,1,0,0,0
270530038002014,92241,003800,Marcy Holmes,35,3,156,156,123,3,1,21,0,1,7
270530038002015,92242,003800,Marcy Holmes,35,3,173,173,157,2,0,10,0,1,3
270530038002016,92243,003800,Marcy Holmes,35,3,0,0,0,0,0,0,0,0,0
270530038002017,92244,003800,Marcy Holmes,35,3,54,54,45,0,0,6,0,2,1
270530038002018,92245,003800,Marcy Holmes,35,3,2,2,2,0,0,0,0,0,0
270530038002019,92246,003800,Marcy Holmes,35,3,0,0,0,0,0,0,0,0,0
270530038002020,92247,003800,Marcy Holmes,35,3,0,0,0,0,0,0,0,0,0
270530038003000,92249,003800,Marcy Holmes,35,3,17,17,14,0,0,2,0,0,1
270530038003001,92250,003800,Marcy Holmes,35,3,174,174,137,3,1,23,0,5,5
270530038003002,92251,003800,Marcy Holmes,35,3,186,186,134,9,0,37,0,2,4
270530038003003,92252,003800,Marcy Holmes,35,3,163,163,120,3,5,31,0,1,3
270530038003004,92253,003800,Marcy Holmes,35,3,85,85,64,1,0,17,0,2,1
270530038003005,92254,003800,Marcy Holmes,35,3,0,0,0,0,0,0,0,0,0
270530038003006,92255,003800,Marcy Holmes,35,3,178,178,120,5,3,43,1,1,5
270530038003007,92256,003800,Marcy Holmes,35,3,49,49,32,4,0,11,0,0,2
270530038003008,92257,003800,Marcy Holmes,35,3,0,0,0,0,0,0,0,0,0
270530038003009,92258,003800,Marcy Holmes,35,3,331,331,283,12,3,16,0,2,15
270530038003010,92259,003800,Marcy Holmes,35,3,0,0,0,0,0,0,0,0,0
270530038003011,92260,003800,Marcy Holmes,35,3,0,0,0,0,0,0,0,0,0
270530059011000,92263,005901,Elliot Park,33,7,158,158,112,33,1,8,0,1,3
270530059011001,92264,005901,Elliot Park,33,7,127,127,43,65,4,5,0,1,9
270530059011002,92265,005901,Elliot Park,33,7,343,343,46,256,17,11,0,3,10
270530059011003,92266,005901,Elliot Park,33,7,202,202,87,73,7,5,0,25,5
270530059011004,92267,005901,Elliot Park,33,7,170,170,1,161,2,0,2,4,0
270530059011005,92268,005901,Elliot Park,33,7,0,0,0,0,0,0,0,0,0
270530059011006,92269,005901,Elliot Park,33,7,0,0,0,0,0,0,0,0,0
270530059011007,92270,005901,Elliot Park,33,7,242,242,143,60,8,11,1,6,13
270530059011008,92271,005901,Elliot Park,33,7,223,223,64,128,15,0,1,2,13
270530059011009,92272,005901,Elliot Park,33,7,0,0,0,0,0,0,0,0,0
270530059011010,92273,005901,Elliot Park,33,7,0,0,0,0,0,0,0,0,0
270530059011011,92274,005901,Elliot Park,33,7,0,0,0,0,0,0,0,0,0
270530059011012,92275,005901,Elliot Park,33,7,0,0,0,0,0,0,0,0,0
270530059011013,92276,005901,Elliot Park,33,7,0,0,0,0,0,0,0,0,0
